,status_bbb,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
1156,0.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccc(N)n3CCO)CSC12)c1csc(N)n1,BHXLLRXDAYEMPP-UHFFFAOYSA-O,BHXLLRXDAYEMPP
1157,0.0,COC1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)COC21,UHRBTBZOWWGKMK-UHFFFAOYSA-N,UHRBTBZOWWGKMK
1158,0.0,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)C(O)c4ccccc4)C3SC2)s1,VDFFPBOAOLQAJV-UHFFFAOYSA-N,VDFFPBOAOLQAJV
1159,0.0,COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21,JWCSIUVGFCSJCK-UHFFFAOYSA-N,JWCSIUVGFCSJCK
1160,0.0,Cc1oc(=O)oc1COC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,ZKUKMWMSYCIYRD-UHFFFAOYSA-N,ZKUKMWMSYCIYRD
1161,0.0,CC(O)C1C(=O)N2C(C(=O)O)=C(SC3Cn4cnc[n+]4C3)C(C)C12,MRMBZHPJVKCOMA-UHFFFAOYSA-O,MRMBZHPJVKCOMA
1162,0.0,NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CCC12)c1ccccc1,JAPHQRWPEGVNBT-UHFFFAOYSA-N,JAPHQRWPEGVNBT
1163,0.0,COc1cccc(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,RJQXTJLFIWVMTO-UHFFFAOYSA-N,RJQXTJLFIWVMTO
1164,0.0,CCOc1ccc2ccccc2c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,GPXLMGHLHQJAGZ-UHFFFAOYSA-N,GPXLMGHLHQJAGZ
1165,0.0,CC1(C)SC2C(N3C(=O)C(c4ccc(O)cc4)NC3(C)C)C(=O)N2C1C(=O)O,MFSKHDSIPVDCDE-UHFFFAOYSA-N,MFSKHDSIPVDCDE
1166,0.0,CC1(C)SC2C(NC(=O)C(NC(=O)CN=C(N)c3ccncc3)c3ccccc3)C(=O)N2C1C(=O)O,WRFCGBVLTRJBKN-UHFFFAOYSA-N,WRFCGBVLTRJBKN
1167,0.0,CCC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,HOCWPKXKMNXINF-UHFFFAOYSA-N,HOCWPKXKMNXINF
1168,0.0,CC(O)C1C(=O)N2C(C(=O)O)=C(COC(N)=O)SC12,IKQNRQOUOZJHTR-UHFFFAOYSA-N,IKQNRQOUOZJHTR
1169,0.0,CC(=N)N1CCC(SC2=C(C(=O)O)N3C(=O)C(C(C)O)C3C2)C1,TYMABNNERDVXID-UHFFFAOYSA-N,TYMABNNERDVXID
1170,0.0,COCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,HOGISBSFFHDTRM-UHFFFAOYSA-N,HOGISBSFFHDTRM
1171,0.0,COCOC(=O)C1N2C(=O)C(N3C(=O)C(c4ccc(O)cc4)NC3(C)C)C2SC1(C)C,XMNFWSAYWSUJMH-UHFFFAOYSA-N,XMNFWSAYWSUJMH
1172,0.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccn4ncccc43)CSC12)c1nsc(N)n1,QDUIJCOKQCCXQY-UHFFFAOYSA-O,QDUIJCOKQCCXQY
1173,0.0,CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)N(C)C)C3)C(C)C12,DMJNNHOOLUXYBV-UHFFFAOYSA-N,DMJNNHOOLUXYBV
1174,0.0,CON=C(C(=O)NC1C(=O)N(OCC(=O)O)C1C)c1csc(N)n1,FJKOYBHMMTVFHK-UHFFFAOYSA-N,FJKOYBHMMTVFHK
1175,0.0,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OCOC(=O)C1N2C(=O)CC2S(=O)(=O)C1(C)C,OPYGFNJSCUDTBT-UHFFFAOYSA-N,OPYGFNJSCUDTBT
1176,0.0,CC1(C)SC2C(NC(=O)C(NS(=O)(=O)O)c3ccccc3)C(=O)N2C1C(=O)O,OIECDSKSPRTZHG-UHFFFAOYSA-N,OIECDSKSPRTZHG
1177,0.0,CCN(CC)CCOC(=O)C1N2C(=O)C(NC(=O)c3c(OC)cccc3OC)C2SC1(C)C,HBOSVRMWGCNXAB-UHFFFAOYSA-N,HBOSVRMWGCNXAB
1178,0.0,COC1(NC(=O)C(C(=O)O)c2ccsc2)C(=O)N2C(C(=O)O)C(C)(C)SC21,BVCKFLJARNKCSS-UHFFFAOYSA-N,BVCKFLJARNKCSS
1179,0.0,[C-]#[N+]C(=Cc1ccc(O)cc1)C(=Cc1ccc(O)cc1)[N+]#[C-],YBMVKDUTYAGKEW-UHFFFAOYSA-N,YBMVKDUTYAGKEW
1180,0.0,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,AGOYDEPGAOXOCK-UHFFFAOYSA-N,AGOYDEPGAOXOCK
1181,0.0,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)(F)C(=O)C(C)C(O)C1(C)O,XOEUHCONYHZURQ-UHFFFAOYSA-N,XOEUHCONYHZURQ
1182,0.0,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(ccc(N)c4O)CC3CC12,ZRCLZMTXQITJGN-UHFFFAOYSA-N,ZRCLZMTXQITJGN
1183,0.0,CN(C)C1C(=O)C(C(=O)NC(C(=O)O)N2CCN(CCO)CC2)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,FDQOWGFGJJKXRB-UHFFFAOYSA-N,FDQOWGFGJJKXRB
1184,0.0,CC(=O)C1C(=O)C(N)C2Cc3c(c(O)c4c(O)c(C)ccc4c3C)C(=O)C2(O)C1=O,HRSRDAQHJOGYEX-UHFFFAOYSA-N,HRSRDAQHJOGYEX
1185,0.0,CN(C)C1C(=O)C(C(=O)NCO)C(=O)C2(O)C(=O)C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,MUESVNGNTIDASG-UHFFFAOYSA-N,MUESVNGNTIDASG
1186,0.0,CN(C)C1C(=O)C(C(=O)NCNCCCCC(N)C(=O)O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,DZTKAWPWXGIREW-UHFFFAOYSA-N,DZTKAWPWXGIREW
1187,0.0,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)ccc(N=O)c4CC3CC12,AKDVCLBVTQCNBQ-UHFFFAOYSA-N,AKDVCLBVTQCNBQ
1188,0.0,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12,TUEWQXNXQFRUTK-UHFFFAOYSA-N,TUEWQXNXQFRUTK
1189,0.0,CC(=O)C1(N)C=C2C(=O)c3c(c(O)c4ccccc4c3O)C(=O)C2C(OC2CC(O)C(O)CO2)C1,HGPPBRFUDFNMFU-UHFFFAOYSA-N,HGPPBRFUDFNMFU
1190,0.0,CCOC(OCC)C(=O)OCC(=O)C1(O)C=C2C(=O)c3c(c(O)c4c(OC)cccc4c3O)C(=O)C2C(OC2CC(N)C(O)C(C)O2)C1,KYTUYMINXWYRBK-UHFFFAOYSA-N,KYTUYMINXWYRBK
1191,0.0,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(CC(O)(C(=O)CO)CC1OC1CC(N)CC(C)O1)C3=O,QMYSRUPFMAKXFQ-UHFFFAOYSA-N,QMYSRUPFMAKXFQ
1192,0.0,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(CC(O)(C(=O)CO)CC1OC1CC(N)C(OC2CCCCO2)C(C)O1)C3=O,UTZKHRPBILWNJL-UHFFFAOYSA-N,UTZKHRPBILWNJL
1193,0.0,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(CC(O)(C(C)=NNC(=O)c2ccccc2)CC1OC1CC(N)C(O)C(C)O1)C3=O,NSNGTQZKLAWQRU-UHFFFAOYSA-N,NSNGTQZKLAWQRU
1194,0.0,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,HJYYPODYNSCCOU-UHFFFAOYSA-N,HJYYPODYNSCCOU
1195,0.0,CC1=CC(O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)OC(C(C)C)C(C)C=CC(=O)NCC=C1,DAIKHDNSXMZDCU-UHFFFAOYSA-N,DAIKHDNSXMZDCU
1196,1.0,C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,MEFKEPWMEQBLKI-UHFFFAOYSA-O,MEFKEPWMEQBLKI
1197,1.0,CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,GIJXKZJWITVLHI-UHFFFAOYSA-N,GIJXKZJWITVLHI
1198,1.0,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,QEVHRUUCFGRFIF-UHFFFAOYSA-N,QEVHRUUCFGRFIF
1199,1.0,CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,MXYUKLILVYORSK-UHFFFAOYSA-N,MXYUKLILVYORSK
1200,1.0,CC(Cc1ccccc1)N(C)Cc1ccco1,DLGIIZAHQPTVCJ-UHFFFAOYSA-N,DLGIIZAHQPTVCJ
1201,1.0,CNC1CC(c2ccc(Cl)c(Cl)c2)c2ccccc21,SVFXPTLYMIXFRX-UHFFFAOYSA-N,SVFXPTLYMIXFRX
1202,1.0,COc1ccc(Cl)c2c1CCCC2N(C)C,MTWNWMGGMZUIMZ-UHFFFAOYSA-N,MTWNWMGGMZUIMZ
1203,1.0,CN(C)CC(Oc1ccccc1)Oc1ccccc1,QNMGHBMGNRQPNL-UHFFFAOYSA-N,QNMGHBMGNRQPNL
1204,1.0,CC(=C(CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,AZJUFRDUYTYIHV-UHFFFAOYSA-N,AZJUFRDUYTYIHV
1205,1.0,CCOC(=O)OCCC(SC(=O)OCC)=C(C)N(C=O)Cc1cnc(C)nc1N,YBROOZNJUDHTGE-UHFFFAOYSA-N,YBROOZNJUDHTGE
1206,1.0,CC(=O)OCC(=O)OCCC(SC(=O)c1ccco1)=C(C)N(C=O)Cc1cnc(C)nc1N,MYBUGVXNAHWTOL-UHFFFAOYSA-N,MYBUGVXNAHWTOL
1207,1.0,CC(NCCn1cnc2c1c(=O)n(C)c(=O)n2C)C(O)c1ccccc1,UJSKUDDDPKGBJY-UHFFFAOYSA-N,UJSKUDDDPKGBJY
1208,1.0,CCN(CC)C(=O)C1C2C=CC(C2)C1C(=O)N(CC)CC,BXAMVNHBXFXFSK-UHFFFAOYSA-N,BXAMVNHBXFXFSK
1209,1.0,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,SWUVZKWCOBGPTH-UHFFFAOYSA-N,SWUVZKWCOBGPTH
1210,1.0,CC(=O)Nc1ccc(OC(=O)c2ccccc2O)cc1,TWIIVLKQFJBFPW-UHFFFAOYSA-N,TWIIVLKQFJBFPW
1211,1.0,O=C(Nc1ccc(O)cc1)C(Cl)(Cl)Cl,NTYKIFFNZLTOFT-UHFFFAOYSA-N,NTYKIFFNZLTOFT
1212,1.0,NC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,LIAILJLSVRAGSM-UHFFFAOYSA-N,LIAILJLSVRAGSM
1213,1.0,Cc1cc(Br)cc(C(N)=O)c1O,KEYYFWXKFRRLOZ-UHFFFAOYSA-N,KEYYFWXKFRRLOZ
1214,1.0,CCOC(=O)NC(O)C(Cl)(Cl)Cl,ITMSAWKLJVGBIT-UHFFFAOYSA-N,ITMSAWKLJVGBIT
1215,1.0,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,POGQSBRIGCQNEG-UHFFFAOYSA-N,POGQSBRIGCQNEG
1216,1.0,NC(=O)C1c2ccccc2C=Cc2ccccc21,HXQAPLNYYFQSFU-UHFFFAOYSA-N,HXQAPLNYYFQSFU
1217,1.0,NC(=O)C1c2ccccc2CCc2ccccc21,APBVLLORZMAWKI-UHFFFAOYSA-N,APBVLLORZMAWKI
1218,1.0,CCCCCCCCCC1(C)OCC(COC(N)=O)O1,OWCAKKIRPJUQFO-UHFFFAOYSA-N,OWCAKKIRPJUQFO
1219,1.0,CC(=O)C1CCC2C3CCC4CC(C)(O)CCC4(C)C3CCC12C,PGTVWKLGGCQMBR-UHFFFAOYSA-N,PGTVWKLGGCQMBR
1220,1.0,O=C(CCCl)NCCc1ccccc1,BITWVVLBVUMFHU-UHFFFAOYSA-N,BITWVVLBVUMFHU
1221,1.0,COC1=CC(=O)OC1C(O)c1ccccc1Cl,ICDNYWJQGWNLFP-UHFFFAOYSA-N,ICDNYWJQGWNLFP
1222,1.0,Cc1cccc(C)c1NC(=O)c1ccc(N)cc1,HZIWGOAXOBPQGY-UHFFFAOYSA-N,HZIWGOAXOBPQGY
1223,1.0,CC1(c2ccccc2)CC(=O)N(CN2CCOCC2)C1=O,WCHQWOQHNBKKDS-UHFFFAOYSA-N,WCHQWOQHNBKKDS
1224,1.0,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,CTRLABGOLIVAIY-UHFFFAOYSA-N,CTRLABGOLIVAIY
1225,1.0,Nc1nc2ccc(OC(F)(F)F)cc2s1,FTALBRSUTCGOEG-UHFFFAOYSA-N,FTALBRSUTCGOEG
1226,1.0,NC(=O)CCCN=C(c1ccc(Cl)cc1)c1cc(F)ccc1O,IBALRBWGSVJPAP-UHFFFAOYSA-N,IBALRBWGSVJPAP
1227,1.0,Cc1cccc(Cl)c1NC(=O)C=C1SCC(=O)N1C,YJXQTIXFPYPQFT-UHFFFAOYSA-N,YJXQTIXFPYPQFT
1228,1.0,NS(=O)(=O)c1ccc(-n2c(O)cc(-c3ccccc3)c2O)c(Cl)c1,DYCKOCIWEUQJHB-UHFFFAOYSA-N,DYCKOCIWEUQJHB
1229,1.0,CC(C)NS(=O)(=O)CCN1C(=O)c2ccccc2C1=O,NZKNHIQZWSVJGP-UHFFFAOYSA-N,NZKNHIQZWSVJGP
1230,1.0,CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,KJADKKWYZYXHBB-UHFFFAOYSA-N,KJADKKWYZYXHBB
1231,1.0,CC(c1noc2ccc(Cl)cc12)n1ccnc1,QMKRARTVXMQOBW-UHFFFAOYSA-N,QMKRARTVXMQOBW
1232,1.0,NS(=O)(=O)Cc1noc2ccccc12,UBQNRHZMVUUOMG-UHFFFAOYSA-N,UBQNRHZMVUUOMG
1233,1.0,Cc1ccccc1-n1c(C=Cc2ccccn2)nc2ccccc2c1=O,MYGZNGAHFWOCLI-UHFFFAOYSA-N,MYGZNGAHFWOCLI
1234,1.0,CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)C1COc2cccc(OC)c2C1,DLLULNTXJPATBC-UHFFFAOYSA-N,DLLULNTXJPATBC
1235,1.0,NCc1ccccc1Sc1ccccc1CO,HLAFSNJRKZLMPT-UHFFFAOYSA-N,HLAFSNJRKZLMPT
1236,1.0,CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,QIHLUZAFSSMXHQ-UHFFFAOYSA-N,QIHLUZAFSSMXHQ
1237,1.0,CCCCCC(=NOCCN)c1ccc(C)c(N)c1,ZIWQJHATUBOOFD-UHFFFAOYSA-N,ZIWQJHATUBOOFD
1238,1.0,CCCCNc1c(C(=O)OCC)cnc2c1cnn2CC,IQNQAOGGWGCROX-UHFFFAOYSA-N,IQNQAOGGWGCROX
1239,1.0,CN(C)C1CCc2[nH]c3ccccc3c2C1,WZXJEMXDECWINY-UHFFFAOYSA-N,WZXJEMXDECWINY
1240,1.0,CC(C)NC1C2CCC(CC2)C1(O)c1ccc(Cl)c(Cl)c1,MQILJMOEUMZBHK-UHFFFAOYSA-N,MQILJMOEUMZBHK
1241,1.0,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,WSEQXVZVJXJVFP-UHFFFAOYSA-N,WSEQXVZVJXJVFP
1242,1.0,COCCCCC(=NOCCN)c1ccc(Cl)cc1,XXPVSQRPGBUFKM-UHFFFAOYSA-N,XXPVSQRPGBUFKM
1243,1.0,OC(c1ccccc1)(c1ccccc1)C1CC1c1ccncc1,KPUSUIKQQCFQCX-UHFFFAOYSA-N,KPUSUIKQQCFQCX
1244,1.0,CN1CCC(=C2c3ccccc3C(O)c3ccccc32)CC1,HLBRHTFSMMEHPK-UHFFFAOYSA-N,HLBRHTFSMMEHPK
1245,1.0,c1ccc(C2(c3ccccc3)OCC(C3CCCCN3)O2)cc1,HGKAMARNFGKMLC-UHFFFAOYSA-N,HGKAMARNFGKMLC
1246,1.0,COc1ccc2c(c1)CN(C)CC2c1ccc(Cl)c(Cl)c1,ZJDCGVDEEHWEIG-UHFFFAOYSA-N,ZJDCGVDEEHWEIG
1247,1.0,CN(C)CCCn1c(=O)c2ccccc2c2ccccc21,TVPFRFLDGAWGAM-UHFFFAOYSA-N,TVPFRFLDGAWGAM
1248,1.0,COc1ccc(OCC2CN(C)CCC2c2ccccc2)cc1,OJSFTALXCYKKFQ-UHFFFAOYSA-N,OJSFTALXCYKKFQ
1249,1.0,CCOC(=O)N(CCN(C)C)c1cccc(C(F)(F)F)c1,NBODAQXRWMHEBP-UHFFFAOYSA-N,NBODAQXRWMHEBP
1250,1.0,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,RTHCYVBBDHJXIQ-UHFFFAOYSA-N,RTHCYVBBDHJXIQ
1251,1.0,COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,CJOFXWAVKWHTFT-UHFFFAOYSA-N,CJOFXWAVKWHTFT
1252,1.0,Cc1cccc(OC2CCNCC2O)c1C,ZHFIAFNZGWCLHU-UHFFFAOYSA-N,ZHFIAFNZGWCLHU
1253,1.0,C1=Cc2cccc(OCC3CNCCO3)c2C1,MADRVGBADLFHMO-UHFFFAOYSA-N,MADRVGBADLFHMO
1254,1.0,O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,YYFGRAGNYHYWEZ-UHFFFAOYSA-N,YYFGRAGNYHYWEZ
1255,1.0,CNCCC=C1c2ccccc2C(C)(C)c2ccccc21,AUZMDLDJTGPIEA-UHFFFAOYSA-N,AUZMDLDJTGPIEA
1256,1.0,CN1CC2Cc3ccc(Cl)cc3C(c3ccccc3)C2C1,ZHKXDUQRKZQCQV-UHFFFAOYSA-N,ZHKXDUQRKZQCQV
1257,1.0,CN(C)C(CCOc1cccc2ccccc12)c1ccccc1,USRHYDPUVLEVMC-UHFFFAOYSA-N,USRHYDPUVLEVMC
1258,1.0,CNCCC(Oc1cccc2ccccc12)c1cccs1,ZEUITGRIYCTCEM-UHFFFAOYSA-N,ZEUITGRIYCTCEM
1259,1.0,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,ZPXSCAKFGYXMGA-UHFFFAOYSA-N,ZPXSCAKFGYXMGA
1260,1.0,CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21,GWWLWDURRGNSRS-UHFFFAOYSA-N,GWWLWDURRGNSRS
1261,1.0,CN1CCN2c3ccccc3Cc3ccccc3C2C1,UEQUQVLFIPOEMF-UHFFFAOYSA-N,UEQUQVLFIPOEMF
1262,1.0,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,GJJFMKBJSRMPLA-UHFFFAOYSA-N,GJJFMKBJSRMPLA
1263,1.0,CNCCCN1c2ccccc2C(C)(C)c2ccccc21,PGSOFANFWNSSRA-UHFFFAOYSA-N,PGSOFANFWNSSRA
1264,1.0,C1=C(CC2=NCCN2)CCc2ccccc21,WETRBJOSGIDJHQ-UHFFFAOYSA-N,WETRBJOSGIDJHQ
1265,1.0,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,VRBKIVRKKCLPHA-UHFFFAOYSA-N,VRBKIVRKKCLPHA
1266,1.0,N=C(N)c1ccc(-c2ccccc2[N+](=O)[O-])o1,FYUZOMGBPKUZNJ-UHFFFAOYSA-N,FYUZOMGBPKUZNJ
1267,1.0,Clc1ccc2c(c1)C(=CC1CN3CCC1CC3)c1ccccc1S2,FCXKKBQJIUTOHH-UHFFFAOYSA-N,FCXKKBQJIUTOHH
1268,1.0,OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,YNZFUWZUGRBMHL-UHFFFAOYSA-N,YNZFUWZUGRBMHL
1269,1.0,NC(=O)CN1C(=O)COc2ccccc21,ZHDATZMWGSUDMP-UHFFFAOYSA-N,ZHDATZMWGSUDMP
1270,1.0,Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,AHOUBRCZNHFOSL-UHFFFAOYSA-N,AHOUBRCZNHFOSL
1271,1.0,CC(=O)OC(c1ccccc1)C1CCCCN1,BKPLVPRTTWIDNL-UHFFFAOYSA-N,BKPLVPRTTWIDNL
1272,1.0,O=C(c1ccccn1)N1CCN(Cc2ccccc2)CC1,TZFUBYYADABEAV-UHFFFAOYSA-N,TZFUBYYADABEAV
1273,1.0,CN1CCN(c2cc3c(nn2)Oc2ccccc2N3C)CC1,SDYYIRPAZHJOLM-UHFFFAOYSA-N,SDYYIRPAZHJOLM
1274,1.0,Cc1ccc2c(c1)c1c3n2CCNC3CCC1,IWVRVEIKCBFZNF-UHFFFAOYSA-N,IWVRVEIKCBFZNF
1275,1.0,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,FIADGNVRKBPQEU-UHFFFAOYSA-N,FIADGNVRKBPQEU
1276,1.0,O=C1NC(=O)C(CC2CCCCN2)(c2ccccc2)C(=O)N1,UGZAKKMLMJITLL-UHFFFAOYSA-N,UGZAKKMLMJITLL
1277,1.0,c1ccc2c(c1)CCc1ccccc1N2C1CN2CCC1CC2,JCBQCKFFSPGEDY-UHFFFAOYSA-N,JCBQCKFFSPGEDY
1278,1.0,NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,WIQRCHMSJFFONW-UHFFFAOYSA-N,WIQRCHMSJFFONW
1279,1.0,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,BGRJTUBHPOOWDU-UHFFFAOYSA-N,BGRJTUBHPOOWDU
1280,1.0,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC,UNRHXEPDKXPRTM-UHFFFAOYSA-N,UNRHXEPDKXPRTM
1281,1.0,CNCCCC1(c2ccccc2)SC(C)(C)c2ccccc21,FKHYYOUFMJBLAF-UHFFFAOYSA-N,FKHYYOUFMJBLAF
1282,1.0,CNC1CCC(c2ccccc2)c2ccccc21,NVXPZMLRGBVYQV-UHFFFAOYSA-N,NVXPZMLRGBVYQV
1283,1.0,CN(C)CCN1C(=O)CC(c2ccccc2)Sc2ccccc21,QJJXOEFWXSQISU-UHFFFAOYSA-N,QJJXOEFWXSQISU
1284,1.0,N=C1SCCN1c1ccc(Cl)cc1N,YYPCUGJKDYEIHT-UHFFFAOYSA-N,YYPCUGJKDYEIHT
1285,1.0,CN1CC(CSc2ccccn2)C=C2c3cccc4[nH]cc(c34)CC21,VCRAKEDGLIINLR-UHFFFAOYSA-N,VCRAKEDGLIINLR
1286,1.0,CNCCC(Oc1ccccc1C)c1ccccc1,VHGCDTVCOLNTBX-UHFFFAOYSA-N,VHGCDTVCOLNTBX
1287,1.0,NC(Cc1c[nH]c2ccccc12)C(=O)O,QIVBCDIJIAJPQS-UHFFFAOYSA-N,QIVBCDIJIAJPQS
1288,1.0,CC(C)C(CCCCCC(=O)O)NCc1ccc(F)cc1,YZYKBQUWMPUVEN-UHFFFAOYSA-N,YZYKBQUWMPUVEN
1289,1.0,CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1,OYPPVKRFBIWMSX-UHFFFAOYSA-N,OYPPVKRFBIWMSX
1290,1.0,Cc1nn(C)c2c1C(c1ccccc1Cl)=NCCN2,QKNYDTJTUVBSSA-UHFFFAOYSA-N,QKNYDTJTUVBSSA
1291,1.0,CN(C)CCCN1c2ccccc2C=Cc2ccccc21,AFBYHZACPPSJKD-UHFFFAOYSA-N,AFBYHZACPPSJKD
1292,1.0,O=C(NCCc1ccc(O)c(O)c1)C12CC3CC(CC(C3)C1)C2,ZWKFENYDXISLGK-UHFFFAOYSA-N,ZWKFENYDXISLGK
1293,1.0,CCCN(CCC)CCc1cccc2[nH]c(O)cc12,FBYFJOVKHROJSY-UHFFFAOYSA-N,FBYFJOVKHROJSY
1294,1.0,[N-]=[N+]=NCC(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,SGRUZFCHLOFYHZ-UHFFFAOYSA-N,SGRUZFCHLOFYHZ
1295,1.0,c1ccc2[nH]c(-c3cscn3)nc2c1,WJCNZQLZVWNLKY-UHFFFAOYSA-N,WJCNZQLZVWNLKY
1296,1.0,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,IEDVJHCEMCRBQM-UHFFFAOYSA-N,IEDVJHCEMCRBQM
1297,1.0,Nc1nc(=O)c2ncn(CCC(O)CO)c2[nH]1,QOVUZUCXPAZXDZ-UHFFFAOYSA-N,QOVUZUCXPAZXDZ
1298,1.0,Nc1ncc2ncn(COCCO)c2n1,OKQHSIGMOWQUIK-UHFFFAOYSA-N,OKQHSIGMOWQUIK
1299,1.0,CC(C)OCC(COC(C)C)OCn1cnc2cnc(N)nc21,FBHWXSOQXQBXER-UHFFFAOYSA-N,FBHWXSOQXQBXER
1300,1.0,CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,GJSLOMWRLALDCT-UHFFFAOYSA-N,GJSLOMWRLALDCT
1301,1.0,CCOC(=O)N1CCC(=O)N(c2ccccc2)c2cc(Cl)ccc21,NXJWVCHVPUCWJS-UHFFFAOYSA-N,NXJWVCHVPUCWJS
1302,1.0,O=C1CN=C(c2ccccc2)c2c(sc3c2CCCC3)N1,AIZFEOPQVZBNGH-UHFFFAOYSA-N,AIZFEOPQVZBNGH
1303,1.0,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,VMIYHDSEFNYJSL-UHFFFAOYSA-N,VMIYHDSEFNYJSL
1304,1.0,CN(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,PXBVEXGRHZFEOF-UHFFFAOYSA-N,PXBVEXGRHZFEOF
1305,1.0,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,CHCISLOJADQUNQ-UHFFFAOYSA-N,CHCISLOJADQUNQ
1306,1.0,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,DGBIGWXXNGSACT-UHFFFAOYSA-N,DGBIGWXXNGSACT
1307,1.0,ON1CC(=NCC2CC2)N=c2ccc(Cl)cc2=C1c1ccccc1,CDAZYPQZWWYWDX-UHFFFAOYSA-N,CDAZYPQZWWYWDX
